time_hours,weather,satellite_longitude_deg,satellite_latitude_deg,satellite_radius_km,uplink_range_km,downlink_range_km,uplink_elevation_deg,downlink_elevation_deg,uplink_FSPL_dB,downlink_FSPL_dB,uplink_rain_attenuation_dB,downlink_rain_attenuation_dB,downlink_Tsys_K,uplink_Eb_N0_dB,downlink_Eb_N0_dB,combined_Eb_N0_dB_noise_only,combined_margin_dB_noise_only,combined_Eb_NI_dB,combined_margin_dB_with_interference,uplink_ASI_C_I_dB,downlink_ASI_C_I_dB,IMD_C_I_dB,BER_with_interference_uncoded,BER_with_interference_with_coding_gain,shannon_capacity_with_interference_Mbps,shannon_capacity_margin_with_interference_Mbps
2705.0,uplink: clear; downlink: clear,13.006366116808987,0.03977421027513684,42159.75592212734,37651.268561606004,37814.93666613204,41.64297666072238,39.485810398993976,206.8881529776985,205.58689246815493,0.15044937832289473,0.14680109612600611,136.37040689231105,13.928150611939628,14.517247645789553,11.202418341157085,4.202418341157085,10.738594863205009,3.738594863205009,25.600141206925677,15.68496064940495,30.0,5.606640559566554e-07,3.040818465819201e-12,75.66831498721248,65.66831498721248
2706.0,uplink: clear; downlink: clear,13.021630801806202,0.03731016193550536,42149.579465462535,37641.37514187356,37804.532783119124,41.63831299251657,39.48783754065099,206.88587033365235,205.58450242281646,0.0038538643640123453,0.0976734157850652,133.3456139576665,14.077028769944661,14.666179381445204,11.351321473806038,4.351321473806038,10.872007189898282,3.872007189898282,25.598340243071522,15.683254888809179,30.0,3.818544104789336e-07,1.4326334784779272e-12,76.89647263289046,66.89647263289046
2707.0,uplink: clear; downlink: clear,13.035413346907065,0.03228962585956926,42140.391102061956,37632.67530507946,37795.36203682527,41.63098655896265,39.48679425424795,206.88386258138846,205.58239511590057,0.1368975046193255,0.06211868019823564,131.13543434035938,13.94599288195323,14.776428186795755,11.331091803733372,4.331091803733372,10.853533141621746,3.853533141621746,25.59474579582822,15.679749731028295,30.0,4.0298782665384055e-07,1.592155944160334e-12,76.72588849879571,66.72588849879571
2708.0,uplink: light rain; downlink: clear,13.046769373805574,0.025056608565709775,42132.82041746295,37625.76508327764,37788.052743201835,41.621501393395064,39.48275293344482,206.8822675065024,205.580715178096,2.0803615100530215,0.011528084967609847,127.95960068725002,12.004123951405603,14.935170548720038,10.216632552781505,3.2166325527815047,9.84231074953555,2.8423107495355495,25.590354264175982,15.675435460831356,30.0,5.623947927416004e-06,2.76261977717445e-10,67.6514485868955,57.6514485868955
2709.0,uplink: clear; downlink: clear,13.054920768926408,0.0161067155149921,42127.38615404906,37621.117858452686,37783.10564482093,41.610509934713384,39.47599227436671,206.8811946306456,205.5795779730685,0.05989279193014619,0.05941663144014716,130.96828974088007,14.025665545385266,14.787486405908567,11.379592971268494,4.379592971268494,10.896116711325785,3.896116711325785,25.58635677531558,15.671497878748594,30.0,3.5581354205245235e-07,1.2474104293328107e-12,77.11934150003425,67.11934150003425
2710.0,uplink: clear; downlink: clear,13.059308999672036,0.006053192285520374,42124.46066688531,37619.05195488531,37780.859624112505,41.59876764343607,39.46697769754886,206.8807176457999,205.57906162409355,0.02417834617142421,0.10296736719974543,133.67621971822297,14.061856975989684,14.655572027204755,11.33827674029547,4.33827674029547,10.8588815645331,3.8588815645330996,25.583817744373675,15.668997245298206,30.0,3.967609983596927e-07,1.5442979591934158e-12,76.77525731313195,66.77525731313195
2711.0,uplink: clear; downlink: clear,13.059633385008038,-0.004415094939620328,42124.244409994644,37619.70885537703,37781.46850801449,41.58708061026991,39.456328868599314,206.880869316697,205.57920160650292,0.13644452828238807,0.1189567872494944,134.66470107907665,13.94943912298163,14.607446465458452,11.255692755396382,4.255692755396382,10.784814027914358,3.784814027914358,25.58338912641924,15.66858284721383,30.0,4.914440480031883e-07,2.3489221608002582e-12,76.09281192184088,66.09281192184088
2712.0,uplink: clear; downlink: clear,13.055871698090831,-0.014580860399048219,42126.75220127278,37623.04352646426,37784.89054668307,41.57624991633459,39.44477670240526,206.88163921370756,205.57998829122891,0.09348333710233656,0.1453397991374831,136.28692377623184,13.991630417151129,14.528272593974577,11.241367947302265,4.241367947302265,10.772131224109028,3.772131224109028,25.585137132457106,15.67031991842109,30.0,5.096083014743217e-07,2.5220408909290224e-12,75.97622323119391,65.97622323119391
2713.0,uplink: clear; downlink: clear,13.048281689248283,-0.02374754708579826,42131.81220716781,37628.82751024275,37790.89128207258,41.56701666679619,39.43311294195561,206.88297443751463,205.5813676147156,0.14820380837229621,0.09672311193517684,133.2947587197324,13.93557472207408,14.6719211179541,11.277860676848391,4.277860676848391,10.805207705361815,3.8052077053618145,25.588527781418993,15.673675260687915,30.0,4.634844050941813e-07,2.0942220627504975e-12,76.28044899978343,66.28044899978343
2714.0,uplink: clear; downlink: clear,13.037383424958742,-0.03128705474831614,42139.07771669417,37636.66456928807,37799.05960769312,41.5600114842238,39.42213585793379,206.8847832831973,205.58324482654888,0.12774963844405685,0.03396361283727147,129.38167460003217,13.954220046319676,14.862206454296938,11.374227114982588,4.374227114982588,10.891943908293943,3.8919439082939427,25.5925749346985,15.677665204802018,30.0,3.6019977978443663e-07,1.2777303316894755e-12,77.08074793753812,67.08074793753812
2715.0,uplink: clear; downlink: clear,13.02392365295949,-0.0366827772429391,42148.050898027,37646.01781510693,37808.83592055092,41.55571184803626,39.41259580274883,206.88694158199286,205.5854910463234,0.15999118965561338,0.017150465831322157,128.3246896002171,13.919820196312543,14.912398836754363,11.37751437183006,4.37751437183006,10.895238292216986,3.8952382922169857,25.596110781955733,15.681125897544952,30.0,3.567327680638703e-07,1.2537350814776064e-12,77.11121644926203,67.11121644926203
2716.0,uplink: clear; downlink: clear,13.00882463518307,-0.03956500032371923,42158.11690987795,37656.24646713563,37819.55044089661,41.554410054797486,39.405144281166706,206.88930127048457,205.58795216301115,0.017228106225516758,0.05174063823667782,130.4987702392409,14.060223591250917,14.802385581006462,11.405170456835577,4.405170456835577,10.92017513153651,3.92017513153651,25.59810573187313,15.68303289917579,30.0,3.3147270498333125e-07,1.0856345392920635e-12,77.34201754872979,67.34201754872979
