time_hours,weather,satellite_longitude_deg,satellite_latitude_deg,satellite_radius_km,uplink_range_km,downlink_range_km,uplink_elevation_deg,downlink_elevation_deg,uplink_FSPL_dB,downlink_FSPL_dB,uplink_rain_attenuation_dB,downlink_rain_attenuation_dB,downlink_Tsys_K,uplink_Eb_N0_dB,downlink_Eb_N0_dB,combined_Eb_N0_dB_noise_only,combined_margin_dB_noise_only,combined_Eb_NI_dB,combined_margin_dB_with_interference,uplink_ASI_C_I_dB,downlink_ASI_C_I_dB,IMD_C_I_dB,BER_with_interference_uncoded,BER_with_interference_with_coding_gain,shannon_capacity_with_interference_Mbps,shannon_capacity_margin_with_interference_Mbps
23.5,clear,12.993171509620973,0.03974010970819463,42168.55232691935,37660.00066577785,37824.10225017605,41.64459554501183,39.48183402315887,206.89016718073248,205.58899749891697,0.0,0.0,127.23073170823021,14.076585787228538,14.96322482605865,11.487017930520764,4.487017930520764,10.993465931086424,3.9934659310864244,25.599862609820057,15.684602309774647,30.0,2.6648649275625524e-07,7.0774122577739e-13,78.02208315490157,68.02208315490157
23.666666666666664,clear,12.995785317782591,0.03990119159349205,42166.809788144936,37658.25800283393,37822.27426989166,41.64444689240151,39.48278031679478,206.88976524424913,205.5885777131785,0.0,0.0,127.2305937643801,14.07698772371188,14.963649320430363,11.487429998583025,4.487429998583025,10.993854977342291,3.9938549773422913,25.60005284933834,15.684808165802135,30.0,2.6617544531209295e-07,7.061223126600059e-13,78.02569996807648,68.02569996807648
23.833333333333332,clear,12.998407192816352,0.03998590287853245,42165.061871455764,37656.51636779495,37820.44677843509,41.64421209058558,39.4836505475884,206.88936352626308,205.5881580194158,0.0,0.0,127.23046691496009,14.077389441697932,14.964073344128906,11.487841734858023,4.487841734858023,10.994236832209417,3.994236832209417,25.600176636914988,15.684947707592531,30.0,2.6587047439046446e-07,7.045367877731509e-13,78.02924999582045,68.02924999582045
24.0,clear,13.001032116471865,0.03999408142651168,42163.31192235209,37654.77909427565,37818.6232737762,41.64389158689815,39.48444304337635,206.8889627957758,205.5877392210299,0.0,0.0,127.23035140205347,14.077790172185217,14.96449608548869,11.488252351183363,4.4882523511833625,10.994610720421118,3.994610720421118,25.60023332020366,15.685020252901243,30.0,2.655721795881159e-07,7.029876591292059e-13,78.03272602649746,68.03272602649746
24.166666666666664,clear,13.003655064663706,0.03992571158374639,42161.56329022419,37653.04950749851,37816.80724621666,41.64348599376571,39.485156281526336,206.88856381999474,205.58732211981538,0.0,0.0,127.23024744605368,14.07818914796627,14.964916735191025,11.488661061439132,4.488661061439132,10.99497592057844,3.9949759205784403,25.600222750324477,15.685025622742055,30.0,2.652811154533655e-07,7.014776900987837e-13,78.03612134882574,68.03612134882574
24.333333333333332,clear,13.006271017087471,0.03978092420963507,42159.819321941686,37651.330917928586,37815.002171708584,41.64299608754275,39.485788891895915,206.88816736286287,205.5869075144241,0.0,0.0,127.23015524524783,14.07858560509814,14.965334487814715,11.489067083054465,4.489067083054465,10.99533176658743,3.99533176658743,25.600145282451408,15.684964142027898,30.0,2.6499779070188854e-07,7.000093973289638e-13,78.03942976531745,68.03942976531745
24.5,clear,13.008874966828609,0.039559996426194115,42158.0833554476,37649.62661493687,37813.21150520082,41.64242280702549,39.48633965949356,206.88777418359444,205.58649619883403,0.0,0.0,127.23007497544232,14.07897878436657,14.965748543379789,11.489469638507359,4.489469638507359,10.995677648702646,3.995677648702646,25.60000177255471,15.684836636384475,30.0,2.647226677460412e-07,6.985850502702323e-13,78.04264560205733,68.04264560205733
24.666666666666664,clear,13.011461929945614,0.0392633510876482,42156.35871336959,37647.939860504535,37811.43867402594,41.641767251646414,39.48680752683627,206.88738503521864,205.58608896082634,0.0,0.0,127.23000678963155,14.079367932742372,14.966158108881928,11.489867956816198,4.489867956816198,10.996013014174938,3.996013014174938,25.59979357036228,15.684644425134806,30.0,2.6445616253376843e-07,6.972066722631464e-13,78.04576371480134,68.04576371480134
24.833333333333332,clear,13.014026955009268,0.03889155597109028,42154.648696660486,37646.27388297974,37809.687071340166,41.64103067935346,39.48719159599913,206.8870006631347,205.58568658047375,0.0,0.0,127.22995081770989,14.079752304826314,14.966562399813853,11.490261275018767,4.490261275018767,10.996337367506701,3.996337367506701,25.59952250851536,15.684389310538814,30.0,2.641986446895281e-07,6.958760431193417e-13,78.04877949142391,68.04877949142391
25.0,clear,13.016565132579622,0.03844532268976019,42152.95657828025,37644.63187089936,37807.960049629204,41.64021450417751,39.48749113035271,206.88662180368084,205.58528982864243,0.0,0.0,127.22990716622775,14.080131164280175,14.966960641671761,11.49064883963743,4.49064883963743,10.99665027031773,3.99665027031773,25.599190888072986,15.684073563338789,30.0,2.6395043795017385e-07,6.945947031376321e-13,78.05168885074174,68.05168885074174
